x,y,population,traffic,facilities
3.745401188473625,2.6170568373590597,653.4009264914334,41.32745696728611,3.6039165020197514
9.50714306409916,2.469787990719998,830.539759856903,8.632883042608125,3.436456988537048
7.319939418114051,9.062545805210366,760.2139633537917,43.687589045259706,0.5172313084425552
5.986584841970366,2.495461998495061,1085.099371778816,39.58938800884915,4.634390082080374
1.5601864044243652,2.71949726128631,149.84988784013973,8.202346272853124,2.8423634247576337
1.5599452033620265,7.593982624179637,268.45380042841475,48.32238338226066,1.8187746394132809
0.5808361216819946,4.4973984245054,361.22664025221104,26.05514608473418,3.782694274808975
8.661761457749352,7.767105569551812,408.5356178446177,3.7341452850727372,1.347562423066756
6.011150117432088,0.6536615756438524,706.3838200878829,31.47264968209064,3.467555396506761
7.080725777960454,4.875711936733843,589.1429356589753,36.157141253349906,3.1627026331745896
0.20584494295802447,0.3361360018328263,34.67270480538909,40.18470600304501,4.197040188046415
9.699098521619943,0.6265320345535452,392.27426864243114,40.89121192698061,2.240854240844571
8.324426408004218,9.06437453344411,697.1667836234836,48.95757004358997,3.1895974591987257
2.1233911067827616,1.3924537111759516,193.50687450651637,25.17628271343579,1.1061892329291363
1.8182496720710062,5.324206822752171,659.5346250419007,26.053456487021066,3.3866378743260457
1.8340450985343382,4.110956026007066,273.28560305800227,40.39373067016086,3.861487456740228
3.0424224295953772,3.4734332625884266,1023.8408217109372,19.443427076309327,2.371246623583577
5.247564316322379,8.998333456872725,896.6724867620447,27.8209140075837,3.172755842817395
4.319450186421157,0.218233967754895,297.40853852739184,27.35434268659139,2.2816297533102
2.9122914019804194,6.637896861755891,318.7373222643563,14.038482152497483,4.5398585888203495
6.118528947223795,9.633944342135504,411.3388498223993,20.950524063289844,2.502816914004781
1.3949386065204183,5.60168183461842,244.30176701322412,43.82879677523072,4.209272946187172
2.9214464853521815,9.368224620330919,672.4087027258242,42.84863041610705,4.007061222420635
3.663618432936917,0.5225787928602377,826.1391515780302,5.030957818262645,2.0525243061671317
4.56069984217036,4.187933190741614,2646.793655147113,79.80174080997973,1.8377114358236388
7.851759613930136,2.6015779096205116,1936.4684807835565,14.111889474961519,2.036001880985461
1.9967378215835974,7.3082096498072975,399.29158887753164,44.57583023635042,4.132494048169982
5.142344384136116,9.812970904972467,156.34467666516178,6.489147688216724,1.142984637885541
5.924145688620425,2.565300624442478,1654.0647313720146,46.428607544360844,2.6495362972460668
0.46450412719997725,6.5417460147407445,360.50570055420405,5.105921847318719,4.030485656291077
6.075448519014383,1.9809763275974013,1255.0196439618244,34.41606205856825,1.7704868064762054
1.7052412368729153,5.653302545716099,281.29061892198206,20.130001492643803,3.211978496695386
0.6505159298527952,4.639324866883362,81.44885435596116,39.620483627510815,1.2281602905339903
9.488855372533333,9.72005329631537,992.5817973236303,11.68459452094902,0.5464197071882755
9.656320330745594,6.085272726964666,156.26589129331722,32.00915978364854,3.9843791564305535
8.08397348116461,3.495063720868188,1772.759504698437,13.75786295300647,0.5443204554918017
3.0461376917337066,1.1409578488793337,977.5455009846047,35.878664814633105,1.3569079269118738
0.9767211400638387,1.5124682873493456,793.8201983864908,43.691771602055674,4.27554711139245
6.842330265121569,2.2531692995123507,2028.3290782471631,8.948524592145766,1.7386191554734385
4.4015249373960135,2.50966661340298,709.597017715104,54.55907873911351,4.8715331509985385
1.2203823484477883,8.506160578411379,866.106622715537,29.692964514323936,4.898676410389735
4.951769101112702,5.612227882825249,2775.146036669057,94.54201536103632,6.696255722989124
0.34388521115218396,5.233909113743664,467.7384416499082,21.448487160603413,0.20489195392841186
9.093204020787821,1.1476887186921747,630.3315121750262,8.045682823353006,3.525317066144729
2.587799816000169,8.60139693349435,411.4400455224762,35.207961143397284,2.2559376788590866
6.62522284353982,7.228143032084837,494.4108605914738,45.86701451601549,4.372646455437562
3.1171107608941098,0.6766836190000158,330.33154879581434,5.350215397523933,3.5376142049999095
5.200680211778108,7.078350972297686,903.3912575408722,48.68740084048973,4.218009236346716
5.4671027934327965,5.4353821734264605,3305.283545540662,128.02300371520207,11.748902357197872
1.8485445552552704,0.8172534574677826,201.53170185590983,46.81885566304715,0.6932626482259941
9.695846277645586,4.583006415286564,937.4379604605732,25.736514263915808,0.6405214577606445
7.7513282336111455,4.8469628713004695,897.6579062029502,55.47129806838727,1.9882532442229546
9.394989415641891,1.6577454016327575,836.4160388110631,26.78830875065188,4.801334320721009
8.948273504276488,9.456981470002823,556.1907526757533,19.71026190961602,3.4661759721074095
5.978999788110851,8.49975371480662,783.5841245969377,43.63514473979193,4.446400677049883
9.218742350231167,6.690223373291083,16.307147376791097,24.751449344799465,2.032519267841418
0.884925020519195,4.622955610006072,818.9680683409408,23.932409069504523,1.6815717060765027
1.959828624191452,4.1176554158450855,60.13986379723993,28.057933795533863,1.1729054433414219
0.45227288910538066,6.509734671509541,889.9443632004349,42.386678368990985,2.403241962848117
3.2533033076326436,5.4543186940690545,1580.5324993469167,75.36074292028383,2.9573453219199863
3.8867728968948203,0.6227310588188562,294.25119798507586,20.287386122853466,3.158874782501638
2.713490317738959,5.125026487703317,428.3175957963298,34.07858067577621,1.3163759975344658
8.287375091519294,8.064036172328395,765.4869264846196,24.715649506548615,4.830119780438941
3.567533266935893,4.59239877596958,1242.7861727532513,76.38024861184064,1.0415094474311755
2.8093450968738076,0.5195657755426841,865.5745668589318,11.941934717721672,4.828265892338745
5.426960831582485,7.862781993840331,148.33114110276355,45.82389357684958,1.5712157414456631
1.4092422497476265,2.013637821359744,126.01024350481867,24.393705406299418,2.405628553035932
8.021969807540398,2.5862083488803878,1870.1785868090292,17.385414071889343,1.6706550759078629
0.7455064367977082,1.647063534322959,673.840172925346,5.346701364812053,2.2456170704277
9.868869366005173,3.302150648714975,854.6842812742537,11.956412979207988,2.85347054200945
7.722447692966574,7.56751505688635,327.06104269370223,48.403207258607125,2.8420078558582547
1.987156815341724,5.193858595039373,707.9515588967721,20.046763539189065,2.076536654086895
0.05522117123602399,2.048812741507126,594.2420163008906,8.444547714871566,3.6636170771528014
8.154614284548341,8.778300781520409,603.1665739741427,23.064739633105173,3.4500720148941806
7.068573438476172,8.795818549515293,682.7950267271214,15.551513989971506,4.279778378234636
7.2900716804098735,8.70578425046007,575.5862965020086,1.9369239590249796,1.3616902155979203
7.712703466859457,2.3879621138153926,1542.0374519194909,17.042411752196244,3.0510306001560754
0.7404465173409036,4.512393441809881,276.2286208690554,27.423702789043123,2.9259771818513904
3.5846572854427263,9.849896561408752,768.5899310406152,27.60579865948087,1.8490161667068796
1.1586905952512971,7.7201247630999035,226.31880472450976,17.890000571907507,2.430306242323397
8.631034258755935,0.2716742122555982,694.729083662205,22.36585369979438,1.5689107400479618
6.232981268275579,0.6520459126049205,267.6842234601236,48.38635106808064,0.7092279814261373
3.308980248526492,4.639313768123328,1298.2341855479403,55.78259961045863,1.175045716990917
0.6355835028602363,9.092202058615602,747.0783177696277,12.91199870212693,0.5275682793060845
3.109823217156622,5.387017979527142,685.1382958246932,41.08717535070497,3.5425663625467596
3.2518332202674705,4.9781250803429025,710.6793716171973,58.98902917696948,3.439550087391377
7.29606178338064,1.0547369995663058,282.4396451970363,38.07228726576789,4.7530529815755616
6.3755747135521315,6.5678010472429404,947.1045087146354,33.754828012530645,11.580016774388238
8.872127425763265,8.221031606002255,849.4557077797103,35.486065498633316,0.2739551917924257
4.722149251619493,3.8042000750756233,1497.9288889181375,61.56640476529049,4.81790211664964
1.195942459383017,7.756118509253275,734.1997123849865,21.01054411329607,4.313396649746339
7.13244787222995,9.644766539008117,341.325028245577,38.80979458998927,2.2234701998624233
7.607850486168974,2.037664591276891,1322.9585978475468,17.492676753401298,2.9303852945683313
5.612771975694963,5.233296311947413,3368.5279916251657,114.83578195084276,11.795406072110556
7.70967179954561,2.8713795808457556,1753.808734422825,12.15950586616118,2.678891369312729
4.937955963643907,7.9285441903383935,506.44718730452985,42.82622460190487,5.41262093173704
5.227328293819941,5.775933658811575,2178.648753399283,83.03316859291157,7.650491063352292
4.275410183585496,6.345824175503037,1014.4443542820886,88.52471633553145,3.0843242991772257
0.2541912674409519,7.979141596158941,258.5920473139032,9.912668213822823,2.203774812808347
1.0789142699330445,3.959704726624549,28.652999128504995,44.134460989297274,2.923790918468925
0.3142918568673425,9.150900684070432,631.3753353384453,17.626674521041156,4.081139265987369
6.364104112637804,5.3302886724614,1587.6898593024075,87.9941196095991,12.419887771735265
3.143559810763267,1.57954822835348,549.7135123238969,16.603083225906527,1.9442671450737574
5.085706911647028,6.958991181688025,613.3766567170114,73.05308551854282,4.394051009559898
9.07566473926093,7.9326135043825445,295.9420988771489,6.354258728743884,4.01949723613295
2.4929222914887497,3.1676167706752665,687.9903333014045,12.944111107958896,3.022290083578542
4.103829230356297,8.57179256998753,968.710143826383,25.740109503979053,1.0533904056148042
7.555511385430487,9.061432547657663,50.44677331196112,4.143337502177678,2.50164673600008
2.2879816549162246,2.769044873778089,896.6832502728624,11.438581553262726,3.7116063205239294
0.7697990982879299,9.83521472715222,576.8812045816584,47.18842503373701,3.852058942687443
2.8975145291376805,1.4071152804875842,564.4422530390164,49.134461744550315,2.498094194195325
1.6122128725400442,2.0201566840249,500.3924983858948,18.925968166431634,1.526072890475793
9.29697652342573,1.8422483923802613,93.68231389241566,46.17194915626379,4.868720597874698
8.08120379564417,8.939897100078705,89.88793930872139,27.265138046446186,3.3320410918539864
6.334037565104235,6.542925523249618,975.996462092279,38.47552338530632,10.202544837297715
8.714605901877178,1.5210428322227287,406.51334268220586,35.13773451760931,1.4023271775885398
8.036720768991145,4.40323418368349,1205.104280995231,37.051583261495104,4.006728341199787
1.8657005888603584,6.15298025069802,417.9468008886113,51.885165033177785,1.2128374159401063
8.925589984899778,0.8346408498938329,150.69381892706596,13.254173358522845,0.8585501675727615
5.393422419156507,8.824163684073387,716.5719393266681,34.32827784700051,2.8033958881888354
8.074401551640625,8.036035354415352,293.61837480229775,2.799486278395902,1.5962940581332214
8.960912999234932,5.052067735766382,535.9455739823949,6.217379215390178,3.2241683694644574
3.1800347497186388,9.671266152591704,697.8432461735614,0.2189133260705576,0.5899154229236815
1.1005192452767676,4.177609792750997,901.3315154079628,50.475151237876645,3.274717170280928
2.279351625419417,9.841103190364977,792.1917983187229,40.11711816083431,1.4164888084325709
4.271077886262563,6.67919998803627,1237.9951495382363,72.06172424579934,1.7825137968746365
8.18014765922493,6.346712732539414,687.7977432729924,27.362998443072104,1.5092339056559234
8.607305832563434,1.65954895295785,1053.791605685064,15.035038909528586,4.668103983279827
0.06952130531190703,8.81927758304644,295.82410823280276,7.5634481901788275,4.336773199910391
5.107473025775658,4.2748968792061515,2356.465994192745,97.8352699194891,2.684374497267137
4.17411003148779,1.6223340578247936,281.8116517374133,20.575566696045886,3.89198973669632
2.2210781047073027,0.1260751997575904,217.8918199974507,37.81827917781854,3.042857966125055
1.198653673336828,5.597556836383825,663.6616550135728,27.701582550083614,4.854614538379741
3.3761517140362796,5.2739962212267635,1406.806616206494,44.36942218988281,2.1138262126979335
